""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"symbol"
"VCX3B"	0.270467433038221	4.90158666762365	1.0147545145948	0.325622540619183	0.525426736279066	-5.82210113109382	"VCX3B"
"CHP1"	-0.400615576844246	8.31819753170808	-1.0146693615616	0.325661883328134	0.525447458916938	-5.8221845611331	"CHP1"
"MATN2"	-0.270615814883217	4.67404780033058	-1.01428261139533	0.325840613730132	0.525693058506188	-5.82256340885831	"MATN2"
"ZNF217"	0.362078443017068	9.94336303734229	1.0140952785734	0.325927211763003	0.525789989003077	-5.82274686860047	"ZNF217"
"CBX4"	-0.458802390309291	8.88647787622663	-1.01393289811547	0.326002288396919	0.525854493340075	-5.82290586793247	"CBX4"
"GFRA1"	-0.19287451619034	5.3692858286595	-1.01389407871489	0.326020238381559	0.525854493340075	-5.82294387573402	"GFRA1"
"MAGEA11"	-0.228734622908748	5.89483433784474	-1.01383081448683	0.326049493098944	0.525858902648924	-5.82300581457184	"MAGEA11"
"SEC16B"	-0.329314656986923	4.16695133145128	-1.01374459935988	0.326089363813461	0.525858922025984	-5.82309021805351	"SEC16B"
"OCRL"	0.322789925894063	7.40618554327699	1.01371457401721	0.326103250034226	0.525858922025984	-5.82311961100016	"OCRL"
"TARM1"	-0.281385599922676	6.41648428263253	-1.01365875138284	0.326129068194146	0.525858922025984	-5.82317425587398	"TARM1"
"SYVN1"	0.279549975162944	10.1161270194349	1.0133246136954	0.326283638515777	0.526065375222868	-5.82350128891011	"SYVN1"
"ZBTB24"	0.269793056255888	9.47779773775136	1.01275984177766	0.326545017828662	0.526443988414238	-5.82405383824837	"ZBTB24"
"CGB2"	-0.206625170266387	5.93305003630948	-1.01254063174531	0.326646509569764	0.526564796077178	-5.82426823175604	"CGB2"
"MYBBP1A"	-0.21945468062717	9.4677427993064	-1.01228255829573	0.32676602346048	0.526677642272162	-5.82452058282227	"MYBBP1A"
"TIRAP"	-0.216468228558789	6.34508647245637	-1.01223796416877	0.32678667817321	0.526677642272162	-5.82456418245045	"TIRAP"
"EDC4"	0.228759165628201	12.1428870005402	1.01221740920067	0.326796198954731	0.526677642272162	-5.82458427845503	"EDC4"
"PPID"	-0.269824824053759	7.31513265439929	-1.01190972336873	0.326938738486499	0.526864540532372	-5.82488505149745	"PPID"
"C12orf29"	-0.486773619665991	5.17183991508421	-1.01164187407727	0.327062859300479	0.527021728907753	-5.82514681798302	"C12orf29"
"ARHGAP35"	0.229004588643905	6.99564704286179	1.01146353658203	0.327145519158761	0.527112087914831	-5.82532107190017	"ARHGAP35"
"RAD54B"	0.313943996420628	5.0467978001057	1.01140514207524	0.327172588389427	0.527112869308974	-5.82537812345548	"RAD54B"
"FLJ37453"	0.217040610990809	9.53065029210952	1.01118831309687	0.327273115130235	0.527230025828161	-5.82558994064298	"FLJ37453"
"ZNF571"	-0.371034819236131	8.18024131471217	-1.01113359663403	0.3272984863788	0.527230025828161	-5.82564338611902	"ZNF571"
"KBTBD11"	0.381263265144786	7.78656127169697	1.01081603482039	0.327445762970297	0.527404803522298	-5.82595352153175	"KBTBD11"
"TSGA13"	0.279096379705791	4.57761922459565	1.01078494442457	0.327460184393938	0.527404803522298	-5.82598388028316	"TSGA13"
"KIAA1210"	0.22600875591581	4.51231593261259	1.01054997283225	0.327569191688964	0.527537518909094	-5.82621329595023	"KIAA1210"
"FAM180B"	-0.258480065495524	4.81846974541757	-1.01035687752373	0.327658791220896	0.527607601841998	-5.82640179061726	"FAM180B"
"SLC25A41"	-0.209036198448102	4.81204371291085	-1.01034149994828	0.327665927430016	0.527607601841998	-5.82641680045731	"SLC25A41"
"CLVS1"	-0.207777624663751	5.4717221492024	-1.0102090014851	0.327727420042515	0.527663766512625	-5.82654612211613	"CLVS1"
"CPA6"	0.234536766156163	4.51588705338699	1.01008546695553	0.327784759894117	0.527713236373867	-5.82666668141152	"CPA6"
"SPEM1"	0.196636134851659	4.56889701687126	1.00997081996548	0.327837980894648	0.527755123216215	-5.82677855569021	"SPEM1"
"SLC26A11"	0.315694303820129	9.7716606828213	1.00991475182	0.327864010882456	0.527755123216215	-5.82683326379982	"SLC26A11"
"HHIP"	-0.338003992076343	3.68593089030014	-1.00961712758877	0.328002209445755	0.527866137593456	-5.82712362416864	"HHIP"
"PASD1"	-0.240621977141118	8.03787962821738	-1.0096138582472	0.328003727759179	0.527866137593456	-5.82712681330285	"PASD1"
"EMG1"	0.290720545605314	10.0779488132465	1.00959422759347	0.328012844527384	0.527866137593456	-5.82714596216434	"EMG1"
"LINC00589"	0.270142044365259	4.53083335416416	1.00947919179213	0.328066272495845	0.52790927211878	-5.82725816811836	"LINC00589"
"DYDC1"	-0.260117066431754	4.48936299828338	-1.00940844305134	0.328099134574611	0.527919308637945	-5.82732717091101	"DYDC1"
"TUBA8"	-0.289936253743458	7.72379027622271	-1.00909027477796	0.328246949515781	0.528037795314798	-5.8276374351304	"TUBA8"
"LOC728392"	0.206737777475385	12.7217024778889	1.00907513979821	0.32825398212145	0.528037795314798	-5.82765219199123	"LOC728392"
"CRIP2"	-0.294142964080256	9.53231728668732	-1.00901829937874	0.328280394496178	0.528037795314798	-5.82770761063242	"CRIP2"
"GOLGB1"	-0.226830179081417	10.9631593361474	-1.00900562436142	0.328286284477973	0.528037795314798	-5.82771996823101	"GOLGB1"
"TRIM63"	-0.213843998719649	5.21721553229082	-1.00896335339003	0.328305928012953	0.528037795314798	-5.82776117963536	"TRIM63"
"PLOD2"	-0.276676627940154	8.2123585316101	-1.00880423845919	0.328379877033235	0.528082393020024	-5.82791629264818	"PLOD2"
"TRIM69"	0.277909376403505	5.49615861573158	1.00878907945467	0.32838692283321	0.528082393020024	-5.82793106927112	"TRIM69"
"NPPA"	-0.242636041499167	7.84356613944848	-1.00865726981692	0.32844819157379	0.528138086329179	-5.82805954586666	"NPPA"
"GGTLC1"	0.41541084456075	7.53787703804101	1.0085587837051	0.328493975935887	0.528168874055853	-5.82815553200175	"GGTLC1"
"FLJ20518"	-0.25197346943916	5.57015030186173	-1.00825005562073	0.328637527325308	0.528341093059679	-5.82845637021432	"FLJ20518"
"CCDC92"	-0.236048755511123	10.0570659280975	-1.0081752673641	0.32867230884545	0.528341093059679	-5.82852923506233	"CCDC92"
"TNFAIP8L1"	0.234817607437149	5.59551796368782	1.00815652443165	0.328681025967881	0.528341093059679	-5.82854749522244	"TNFAIP8L1"
"LONP2"	-0.20884530642663	8.57382413586294	-1.0079828982376	0.328761785337745	0.528428070661219	-5.82871663511818	"LONP2"
"KIF17"	-0.22312377951643	8.76720800703548	-1.00762120076374	0.328930068322695	0.52865570192935	-5.82906890494855	"KIF17"
"LOC100996570"	0.206727154849965	4.52968361262395	1.00737733760475	0.329043562428189	0.528795246865467	-5.82930634941949	"LOC100996570"
"RPLP0"	0.428329980726166	3.70635944660065	1.00718293486366	0.329134057573447	0.528897811294782	-5.82949559931053	"RPLP0"
"SMAD5"	-0.346144293500541	7.5960172390386	-1.00698938642816	0.329224172625272	0.528999748364173	-5.82968398580818	"SMAD5"
"EPPIN-WFDC6"	0.399418305934222	3.99138144068302	1.00690285128	0.329264468576075	0.529021625713185	-5.82976820282019	"EPPIN-WFDC6"
"PPP2R5D"	0.262192586756779	11.5871967461801	1.00674055135503	0.329340054607886	0.529085419191444	-5.82992613792442	"PPP2R5D"
"WDR76"	0.289993933589526	5.53830118595187	1.00670300731426	0.329357541309259	0.529085419191444	-5.82996266910148	"WDR76"
"UHRF1"	0.355151253063552	5.58445370402236	1.00652818979013	0.329438973895894	0.529173361504195	-5.83013275470364	"UHRF1"
"SLC25A31"	-0.247766653102564	6.31564333599565	-1.00638630246867	0.329505077634393	0.529236669042912	-5.83027078245554	"SLC25A31"
"HNMT"	0.351327851342231	7.35008096725179	1.00605186993362	0.329660923383354	0.529398982995877	-5.83059605053119	"HNMT"
"FRMPD2"	-0.224016698482492	4.92031534688498	-1.00604097180075	0.329666002801073	0.529398982995877	-5.83060664843129	"FRMPD2"
"AIM1"	0.268500704490703	12.3093808958449	1.00599756660258	0.329686233711574	0.529398982995877	-5.83064885686267	"AIM1"
"KLHL31"	0.334086480555365	4.34266552809909	1.00585202639405	0.329754075599143	0.529465042592906	-5.83079037261433	"KLHL31"
"SSX4"	-0.546491138886758	9.78287143515845	-1.00576459961407	0.329794833354871	0.529487607753877	-5.83087537326979	"SSX4"
"TRIM16L"	-0.506300272228773	10.6253374609539	-1.00565870754729	0.329844204294759	0.529523996660714	-5.83097831813781	"TRIM16L"
"CLDN22"	-0.222903386815343	5.07316636601001	-1.00538427644976	0.329972179043869	0.529686558134864	-5.83124506710578	"CLDN22"
"SP2"	0.305388304537843	7.35983670341095	1.005294418326	0.330014090021599	0.52969817094402	-5.83133239599464	"SP2"
"CDT1"	-0.223712700181665	6.82517574501161	-1.00525421489959	0.330032842638815	0.52969817094402	-5.8313714656046	"CDT1"
"EDEM3"	0.220346297835245	9.40376866509872	1.00509621249371	0.330106549133578	0.529773586096364	-5.83152499878407	"EDEM3"
"RANBP1"	-0.235149576995576	8.64358757336897	-1.00487665656779	0.330208989134484	0.52989509845893	-5.83173830933163	"RANBP1"
"FAM58A"	0.211482608190112	9.64584749738204	1.00454109660784	0.330365597731867	0.530103509899446	-5.83206424532782	"FAM58A"
"SLC39A2"	0.206717646982287	5.39490297618803	1.00446969636796	0.330398927620689	0.530114091023064	-5.8321335854948	"SLC39A2"
"LOC100132339"	-0.356036731365038	5.96323166851888	-1.00427775529375	0.33048853824898	0.530195926796318	-5.83231996721201	"LOC100132339"
"SMA4"	-0.510293482111017	10.5747503553935	-1.00421433271419	0.330518151846177	0.530195926796318	-5.83238154597592	"SMA4"
"COIL"	-0.450405891214981	6.4954883883806	-1.00413875776437	0.330553442152257	0.530195926796318	-5.83245491937296	"COIL"
"LRRC36"	-0.413129800270419	5.8500818755649	-1.00413137096092	0.330556891620743	0.530195926796318	-5.83246209073421	"LRRC36"
"MSL3P1"	0.378905962624563	7.73373582120317	1.00383557539689	0.330695042408449	0.530374609793312	-5.8327492212316	"MSL3P1"
"CMYA5"	-0.253499427703789	4.46855679429641	-1.00358731324246	0.330811024455333	0.530406346545186	-5.83299015361312	"CMYA5"
"CST3"	-0.363187302899216	14.7083400287705	-1.00357075792752	0.330818759723679	0.530406346545186	-5.83300621828823	"CST3"
"FAM110D"	0.364105695636487	3.64605150450771	1.0035605776611	0.330823516392395	0.530406346545186	-5.83301609673309	"FAM110D"
"CCDC174"	-0.195037398175149	9.31785560400807	-1.00347912208369	0.330861577773975	0.530406346545186	-5.8330951341804	"CCDC174"
"CDRT1"	-0.48066142394083	8.3682949738672	-1.00344088678419	0.330879444883055	0.530406346545186	-5.83313223247132	"CDRT1"
"DCN"	0.230332379098453	4.65126176150297	1.00330610311844	0.330942433886832	0.530406346545186	-5.83326299818612	"DCN"
"NBPF4"	-0.279157788516778	4.54450579081049	-1.00330208649815	0.33094431112114	0.530406346545186	-5.83326689483352	"NBPF4"
"HDLBP"	0.290967414988799	9.13697720246613	1.00329837319198	0.330946046603271	0.530406346545186	-5.83327049721437	"HDLBP"
"PODXL"	-0.255105936816774	5.55442446940057	-1.00327796685802	0.330955583995211	0.530406346545186	-5.8332902937541	"PODXL"
"LAMB1"	-0.372591222749678	4.39480933983368	-1.00305375169106	0.331060389211188	0.530531431122561	-5.83350778557496	"LAMB1"
"DCXR"	0.232372863257559	11.391387076955	1.00294601877281	0.331110755344583	0.530547918956436	-5.83361227286222	"DCXR"
"CD40"	0.294834266082488	6.40795242853799	1.00291727784392	0.33112419291335	0.530547918956436	-5.83364014626312	"CD40"
"NR2F2"	-0.250509666478503	3.97463383444916	-1.00274271346373	0.331205817273406	0.530635822955487	-5.83380942649691	"NR2F2"
"ZSCAN12P1"	-0.265062077292781	6.48656718525309	-1.00233404272082	0.33139696302648	0.530864800185264	-5.83420562567688	"ZSCAN12P1"
"PCDHA9"	0.38339900737178	4.52472469013422	1.00228965703167	0.331417728061249	0.530864800185264	-5.83424864831685	"PCDHA9"
"RFX1"	0.295121483500673	11.3659266732428	1.002265439944	0.331429057973239	0.530864800185264	-5.8342721210136	"RFX1"
"CCL26"	0.293065243141644	5.16870023094261	1.00211794753585	0.331498067913021	0.530932446735007	-5.83441506903952	"CCL26"
"GPR62"	-0.392261804462657	6.65461102180902	-1.00195916956974	0.331572369629365	0.530949710049334	-5.834568934313	"GPR62"
"DCAF4L1"	0.222328626334705	5.74699926291025	1.00192660383083	0.331587610548914	0.530949710049334	-5.83460048980827	"DCAF4L1"
"KLHL7"	0.282287751647883	4.97532614955978	1.00192325055857	0.331589179924395	0.530949710049334	-5.83460373900542	"KLHL7"
"SLC6A17"	0.354210050454061	4.54537078363614	1.00151491231798	0.331780326992699	0.531212881428556	-5.83499933250667	"SLC6A17"
"MCEE"	0.250996717103826	8.18171948052369	1.00137486913876	0.331845900557593	0.531219836591721	-5.83513497224023	"MCEE"
"IARS2"	-0.265157656936033	10.0936664228817	-1.00135858271397	0.331853527080513	0.531219836591721	-5.83515074548467	"IARS2"
"EDDM3B"	0.500928623316493	3.2251265581363	1.0013339863349	0.331865045181645	0.531219836591721	-5.83517456641328	"EDDM3B"
"RLF"	-0.386668541977889	9.80323881515804	-1.00116550838724	0.331943948405263	0.531241038945891	-5.83533771897539	"RLF"
"FANCC"	-0.1805614134103	8.88584583758757	-1.00115162469602	0.331950451143479	0.531241038945891	-5.83535116274734	"FANCC"
"HEATR2"	0.40356346582207	8.58310925574793	1.00113408117726	0.331958668173269	0.531241038945891	-5.83536815014782	"HEATR2"
"WDR55"	-0.204703126673261	9.99244689427665	-1.00104874345461	0.331998640696828	0.531262129588952	-5.83545077900032	"WDR55"
"DCAF17"	0.31720210657574	4.36705906179901	1.00052680725248	0.332243191963574	0.531559185659723	-5.83595601313636	"DCAF17"
"C19orf43"	-0.236130160423723	14.1331151908522	-1.00043577804115	0.332285856443226	0.531559185659723	-5.83604410575373	"C19orf43"
"ZNF778"	-0.236430621057235	8.06740262863765	-1.00042374030904	0.332291498698575	0.531559185659723	-5.83605575462401	"ZNF778"
"ARL6IP6"	0.402525933242123	7.17259965520913	1.00042371125104	0.332291512318553	0.531559185659723	-5.83605578274318	"ARL6IP6"
"PANX3"	-0.346262355727558	4.33051311174886	-0.999769403162414	0.332598298005761	0.532007022657166	-5.8366887695667	"PANX3"
"DEFB128"	0.248597734859244	4.22633101413068	0.999700870963317	0.332630442339106	0.532015520746938	-5.83675504758347	"DEFB128"
"PTPRQ"	0.222351086307812	5.30839073877367	0.999446743552026	0.332749657451125	0.532163268909575	-5.83700078140282	"PTPRQ"
"COL5A2"	-0.2294351874502	4.95720214259308	-0.999330053154608	0.33280440887309	0.532207905406535	-5.83711359928353	"COL5A2"
"FGFBP1"	-0.267661295265442	5.45682807265177	-0.999097184825919	0.332913690353391	0.532339730026373	-5.83733870507898	"FGFBP1"
"LOC100996635"	0.229004851761412	3.93747318536158	0.998671330072563	0.333113603135256	0.532575413688468	-5.83775024527947	"LOC100996635"
"MAX"	0.333927436261383	13.7709286401533	0.998668778243152	0.333114801319567	0.532575413688468	-5.83775271086895	"MAX"
"RRAGD"	0.353028192215738	9.77403494567973	0.998429024782815	0.333227388625159	0.532712461635061	-5.8379843371473	"RRAGD"
"MOG"	-0.260818734836691	7.21072367649396	-0.998130077746622	0.333367810771863	0.532893981940059	-5.83827308216201	"MOG"
"SLC17A2"	-0.276754724278963	4.43235477006088	-0.998003999539136	0.333427045108067	0.532945703377892	-5.83839483503373	"SLC17A2"
"DMRTB1"	0.321809059016594	3.76499254589477	0.997850477456058	0.333499183251714	0.533018040102772	-5.838543072065	"DMRTB1"
"C19orf38"	0.360958558654244	9.02319676779325	0.997760629795418	0.333541406693313	0.533042557581607	-5.83862981741386	"C19orf38"
"CXorf51B"	0.304718898366062	4.99367486632852	0.997683776354109	0.333577526573566	0.53305731760966	-5.83870401178113	"CXorf51B"
"CFL1"	0.242364147363423	15.1566433599742	0.997441297975308	0.333691505667642	0.533196484356355	-5.83893806773668	"CFL1"
"SLC19A3"	0.252819474504663	3.94450738564342	0.997334834590149	0.333741558430539	0.533233490778463	-5.83904081738485	"SLC19A3"
"CUL7"	0.203060287909018	7.82770947739878	0.997261532774921	0.333776023682519	0.533245588395535	-5.83911155664014	"CUL7"
"KRBA1"	0.233710145791033	4.96756884284181	0.997077558179182	0.333862536472234	0.533340829291932	-5.83928907958279	"KRBA1"
"CLMP"	-0.348990417228142	5.61502489502785	-0.996898880087303	0.333946573815008	0.533432100668974	-5.83946146426816	"CLMP"
"MUC5AC"	-0.274901909046854	4.566173824786	-0.996700630102899	0.334039833896935	0.533538088167265	-5.83965269977755	"MUC5AC"
"NFIL3"	0.569451170920302	9.15565211952678	0.996088545204502	0.33432788512472	0.533955159585417	-5.84024291742698	"NFIL3"
"CLC"	0.526359504075331	11.0541907457769	0.996015085158549	0.334362467723818	0.533967381606625	-5.84031373167763	"CLC"
"TGDS"	0.30028603658073	6.55386873739121	0.995687200080509	0.334516856216564	0.534170912866395	-5.84062975152928	"TGDS"
"PRMT7"	0.236652297890529	9.53826980639779	0.995545284513318	0.334583694447184	0.534234618577772	-5.84076650327478	"PRMT7"
"GPC1"	0.26396939501233	5.59657184906168	0.994854403025511	0.334909215118219	0.534692685027335	-5.84143200167552	"GPC1"
"GRIP2"	-0.196961691703015	6.04866048234765	-0.994821956901148	0.334924508172257	0.534692685027335	-5.84146324575941	"GRIP2"
"HADH"	0.318529416075994	8.80996612370018	0.9947584571921	0.33495443935436	0.534697417560441	-5.84152439039012	"HADH"
"ARHGAP5"	0.310121451152862	7.55639706079376	0.994577552772426	0.335039720718058	0.534790499307492	-5.84169856664752	"ARHGAP5"
"CT62"	-0.203971793113864	4.90796039365142	-0.994358054117177	0.335143216667592	0.534871158111655	-5.84190986442616	"CT62"
"PRDM10"	0.296302483538185	7.94646454537399	0.99435596128363	0.335144203569659	0.534871158111655	-5.84191187887061	"PRDM10"
"MCOLN3"	-0.286305348613519	4.95430824987806	-0.994191791422402	0.335221626343047	0.534951662545669	-5.84206988799795	"MCOLN3"
"XRRA1"	-0.328251218730673	7.63088625827083	-0.994035407103374	0.335295389203155	0.535026313948186	-5.84222038245536	"XRRA1"
"COCH"	0.545346235164529	6.23072265481276	0.993972631958812	0.335325002012243	0.535030509366601	-5.84228078747221	"COCH"
"RASIP1"	-0.604817837083391	5.47463372272455	-0.993618023101082	0.335492315753974	0.535212664798369	-5.84262194490398	"RASIP1"
"LINC00700"	-0.27376037864377	4.51131645837887	-0.993565206773352	0.335517240928808	0.535212664798369	-5.84267274860104	"LINC00700"
"HIST1H3C"	0.49957381357666	4.6359856723889	0.9935283540175	0.335534633321901	0.535212664798369	-5.84270819563368	"HIST1H3C"
"RASA2"	-0.389364124234256	7.41976200762586	-0.993482905416352	0.335556083339992	0.535212664798369	-5.84275190903978	"RASA2"
"DCUN1D2"	0.268028229982644	9.75574331188963	0.993444669581689	0.33557412995629	0.535212664798369	-5.8427886836982	"DCUN1D2"
"PLA2G12B"	-0.188130905337571	6.66747287224946	-0.993261597425381	0.335660546179924	0.535307432611239	-5.84296474256744	"PLA2G12B"
"SKP1"	-0.205549307479558	10.9918962848933	-0.993100218700767	0.335736735415916	0.535385876614668	-5.84311991543676	"SKP1"
"SLC25A16"	-0.242612484772414	8.83812016634065	-0.992822717530121	0.335867776319469	0.535551770716722	-5.84338669348446	"SLC25A16"
"LOC100652943"	-0.255151921274506	6.25840760716127	-0.992640154415584	0.33595400552156	0.535646190212406	-5.84356216635242	"LOC100652943"
"SKOR1"	-0.286825919461896	4.72517753929422	-0.992503774957793	0.336018431214685	0.535705833731992	-5.84369323072274	"SKOR1"
